fromTid,toTid
tt0128445,tt0106677
tt0128445,tt0427944
tt0128445,tt0367089
tt0128445,tt0805564
tt0128445,tt0265666
tt0128445,tt1033575
tt0128445,tt1306980
tt0128445,tt0245574
tt0265666,tt0057012
tt0265666,tt0162346
tt0265666,tt1440292
tt0265666,tt0128445
tt0265666,tt0106677
tt0265666,tt0427944
tt0265666,tt0367089
tt0265666,tt0088184
tt0265666,tt1033575
tt0265666,tt1306980
tt0265666,tt0245574
tt0265666,tt0805564
tt1306980,tt0467406
tt1306980,tt0862846
tt1306980,tt1389137
tt1306980,tt0427944
tt1306980,tt0842926
tt1306980,tt0805564
tt1306980,tt1033575
tt1306980,tt0088847
tt1306980,tt0091042
tt1306980,tt1714206
tt1306980,tt0804497
tt1306980,tt1024648
tt1033575,tt0775529
tt1033575,tt1412386
tt1033575,tt0467406
tt1033575,tt0862846
tt1033575,tt0088847
tt1033575,tt0427944
tt1033575,tt0842926
tt1033575,tt0805564
tt1033575,tt0257360
tt1033575,tt1714206
tt1033575,tt1306980
tt1033575,tt0804497
tt0367089,tt0775529
tt0367089,tt0162346
tt0367089,tt1440292
tt0367089,tt0128445
tt0367089,tt0340377
tt0367089,tt1234654
tt0367089,tt0427944
tt0367089,tt0842926
tt0367089,tt0265666
tt0367089,tt1033575
tt0367089,tt1306980
tt0367089,tt0245574
tt0340377,tt0775529
tt0340377,tt0162346
tt0340377,tt1440292
tt0340377,tt1024648
tt0340377,tt0128445
tt0340377,tt0427944
tt0340377,tt0367089
tt0340377,tt0805564
tt0340377,tt0404030
tt0340377,tt1033575
tt0340377,tt1306980
tt0340377,tt0245574
tt0881934,tt0117951
tt0881934,tt0426883
tt0881934,tt0375679
tt0881934,tt0120586
tt0881934,tt0317248
tt0881934,tt0765429
tt0881934,tt0978759
tt0881934,tt0478087
tt0881934,tt0929425
tt0881934,tt0363589
tt0881934,tt0480025
tt0881934,tt0488988
tt1020558,tt0425637
tt1020558,tt0485985
tt1020558,tt0985699
tt1020558,tt0947810
tt1020558,tt0057115
tt1020558,tt0215750
tt1020558,tt0265086
tt1020558,tt1034303
tt1020558,tt0325710
tt1020558,tt0446013
tt1020558,tt0314353
tt1020558,tt0395169
tt1034303,tt0160797
tt1034303,tt0985699
tt1034303,tt0947810
tt1034303,tt0057115
tt1034303,tt1020558
tt1034303,tt0215750
tt1034303,tt0265086
tt1034303,tt0314353
tt1034303,tt0417397
tt1034303,tt0159273
tt1034303,tt0056197
tt1034303,tt0418689
tt0050356,tt0065207
tt0050356,tt0057115
tt0050356,tt0045679
tt0050356,tt0311113
tt0050356,tt0037954
tt0050356,tt0060177
tt0050356,tt0083944
tt0050356,tt0038279
tt0050356,tt0050490
tt0050356,tt0042539
tt0050356,tt0054953
tt0050356,tt0043379
tt0060588,tt0065207
tt0060588,tt0080180
tt0060588,tt0048990
tt0060588,tt0057115
tt0060588,tt0425637
tt0060588,tt0054953
tt0060588,tt0325710
tt0060588,tt0060177
tt0060588,tt0454824
tt0060588,tt0066473
tt0060588,tt0058777
tt0060588,tt0053580
tt0325710,tt0425637
tt0325710,tt0120744
tt0325710,tt0485985
tt0325710,tt1020558
tt0325710,tt0265086
tt0325710,tt0057115
tt0325710,tt0311113
tt0325710,tt0349683
tt0325710,tt0120815
tt0325710,tt0454824
tt0325710,tt0066473
tt0325710,tt0058777
tt0056197,tt0066549
tt0056197,tt0064072
tt0056197,tt0074899
tt0056197,tt0020629
tt0056197,tt0054310
tt0056197,tt0075784
tt0056197,tt0265086
tt0056197,tt0082096
tt0056197,tt0046889
tt0056197,tt0120815
tt0056197,tt0417397
tt0056197,tt0418689
tt0075784,tt0066549
tt0075784,tt0064072
tt0075784,tt0074899
tt0075784,tt0020629
tt0075784,tt0054310
tt0075784,tt0265086
tt0075784,tt0120815
tt0075784,tt0417397
tt0075784,tt0059263
tt0075784,tt0056197
tt0075784,tt0082096
tt0075784,tt0418689
tt0065214,tt0100994
tt0065214,tt0244000
tt0065214,tt0090022
tt0065214,tt0060862
tt0065214,tt0058461
tt0065214,tt0066831
tt0065214,tt0059578
tt0065214,tt0062472
tt0065214,tt0040897
tt0065214,tt0064116
tt0065214,tt0064208
tt0065214,tt0089767
tt0089767,tt0100994
tt0089767,tt0065214
tt0089767,tt0114214
tt0089767,tt0090022
tt0089767,tt0060862
tt0089767,tt0040724
tt0089767,tt0058461
tt0089767,tt0066831
tt0089767,tt0061619
tt0089767,tt0059578
tt0089767,tt0062472
tt0089767,tt0064208
tt0064208,tt0100994
tt0064208,tt0065214
tt0064208,tt0090022
tt0064208,tt0060143
tt0064208,tt0058461
tt0064208,tt0062472
tt0064208,tt0060862
tt0064208,tt0071784
tt0064208,tt0906665
tt0064208,tt0062151
tt0064208,tt0066831
tt0064208,tt0089767
tt0060862,tt0061576
tt0060862,tt0065214
tt0060862,tt0090022
tt0060862,tt0066831
tt0060862,tt0060143
tt0060862,tt0058461
tt0060862,tt0043469
tt0060862,tt0062472
tt0060862,tt0906665
tt0060862,tt0062151
tt0060862,tt0064208
tt0060862,tt0089767
tt0100994,tt0065214
tt0100994,tt0244000
tt0100994,tt0114214
tt0100994,tt0090022
tt0100994,tt0386140
tt0100994,tt0058461
tt0100994,tt0096487
tt0100994,tt0062472
tt0100994,tt0064208
tt0100994,tt0060862
tt0100994,tt0066831
tt0100994,tt0089767
tt0062472,tt0100994
tt0062472,tt0065214
tt0062472,tt0064208
tt0062472,tt0090022
tt0062472,tt0040724
tt0062472,tt0058461
tt0062472,tt0061619
tt0062472,tt0060862
tt0062472,tt0041361
tt0062472,tt0062151
tt0062472,tt0066831
tt0062472,tt0089767
tt0066831,tt0100994
tt0066831,tt0218127
tt0066831,tt0065214
tt0066831,tt0090022
tt0066831,tt0058461
tt0066831,tt0043469
tt0066831,tt0062472
tt0066831,tt0060862
tt0066831,tt0061576
tt0066831,tt0062151
tt0066831,tt0064208
tt0066831,tt0089767
tt0906665,tt0100994
tt0906665,tt0065214
tt0906665,tt0386140
tt0906665,tt0901487
tt0906665,tt0058461
tt0906665,tt0114214
tt0906665,tt1032751
tt0906665,tt1183252
tt0906665,tt1232831
tt0906665,tt0062151
tt0906665,tt0064208
tt0906665,tt0089767
tt0062151,tt0060315
tt0062151,tt0062082
tt0062151,tt0061404
tt0062151,tt0093113
tt0061576,tt0064175
tt0061576,tt0078058
tt0061576,tt0085327
tt0061576,tt0053891
tt0061576,tt0069095
tt0061576,tt0087481
tt0061576,tt0079351
tt0061576,tt0109321
tt0061576,tt0068154
tt0061576,tt0069697
tt0061576,tt0089591
tt0061576,tt0064860
tt0080979,tt0078875
tt0080979,tt0498380
tt0080979,tt0080310
tt0080979,tt0460989
tt0080979,tt0879843
tt0080979,tt0060107
tt0080979,tt0107007
tt0080979,tt0015648
tt0080979,tt0087553
tt0080979,tt0097441
tt0080979,tt0053114
tt0080979,tt0058946
tt0053114,tt0078875
tt0053114,tt1124052
tt0053114,tt0498380
tt0053114,tt0099776
tt0053114,tt0053115
tt0053114,tt0065777
tt0053114,tt0460989
tt0053114,tt0015648
tt0053114,tt0087553
tt0053114,tt0080979
tt0053114,tt0055233
tt0053114,tt0058946
tt0015648,tt0078875
tt0015648,tt0018192
tt0015648,tt0498380
tt0015648,tt0020629
tt0015648,tt0099776
tt0015648,tt0063794
tt0015648,tt0114671
tt0015648,tt0460989
tt0015648,tt0280491
tt0015648,tt0087553
tt0015648,tt0080979
tt0015648,tt0058946
tt0498380,tt1124052
tt0498380,tt0795441
tt0498380,tt1418646
tt0498380,tt0460989
tt0498380,tt0879843
tt0498380,tt0280491
tt0498380,tt0107007
tt0498380,tt0087553
tt0498380,tt0097441
tt0498380,tt0870211
tt0498380,tt0080979
tt0498380,tt0058946
tt0087553,tt0078875
tt0087553,tt1124052
tt0087553,tt0498380
tt0087553,tt0080310
tt0087553,tt0460989
tt0087553,tt0879843
tt0087553,tt0795441
tt0087553,tt0107007
tt0087553,tt0015648
tt0087553,tt0097441
tt0087553,tt0080979
tt0087553,tt0058946
tt0080310,tt0078875
tt0080310,tt0498380
tt0080310,tt0099776
tt0080310,tt0094716
tt0080310,tt0460989
tt0080310,tt0280491
tt0080310,tt0107007
tt0080310,tt0065777
tt0080310,tt0087553
tt0080310,tt0097441
tt0080310,tt0080979
tt0080310,tt0058946
tt0078875,tt0084422
tt0078875,tt0065777
tt0078875,tt0498380
tt0078875,tt0099776
tt0078875,tt0114671
tt0078875,tt0460989
tt0078875,tt0280491
tt0078875,tt0015648
tt0078875,tt0087553
tt0078875,tt0080979
tt0078875,tt0097441
tt0078875,tt0058946
tt0097441,tt1124052
tt0097441,tt0498380
tt0097441,tt0080310
tt0097441,tt0099776
tt0097441,tt0094716
tt0097441,tt0460989
tt0097441,tt0879843
tt0097441,tt0107007
tt0097441,tt0087553
tt0097441,tt0080979
tt0097441,tt1418646
tt0097441,tt0058946
tt1124052,tt1258120
tt1124052,tt0498380
tt1124052,tt0795441
tt1124052,tt0114671
tt1124052,tt0460989
tt1124052,tt0879843
tt1124052,tt0280491
tt1124052,tt0087553
tt1124052,tt0097441
tt1124052,tt0870211
tt1124052,tt1418646
tt1124052,tt0058946
tt0460989,tt1124052
tt0460989,tt0498380
tt0460989,tt0825248
tt0460989,tt0099776
tt0460989,tt0114671
tt0460989,tt0795441
tt0460989,tt0879843
tt0460989,tt0280491
tt0460989,tt0087553
tt0460989,tt0015648
tt0460989,tt0097441
tt0460989,tt0058946
tt0107007,tt0075784
tt0107007,tt0498380
tt0107007,tt0080310
tt0107007,tt0094716
tt0107007,tt0460989
tt0107007,tt0098437
tt0107007,tt0280491
tt0107007,tt0087553
tt0107007,tt0097441
tt0107007,tt0080979
tt0107007,tt1418646
tt0107007,tt0058946
tt0280491,tt1124052
tt0280491,tt0498380
tt0280491,tt0825248
tt0280491,tt0099776
tt0280491,tt0114671
tt0280491,tt0460989
tt0280491,tt0879843
tt0280491,tt0107007
tt0280491,tt0015648
tt0280491,tt0087553
tt0280491,tt0097441
tt0280491,tt0058946
tt0068768,tt0069834
tt0068768,tt0043137
tt0068768,tt0044953
tt0068768,tt0065547
tt0068768,tt0060748
tt0068768,tt0059578
tt0068768,tt0060315
tt0068768,tt0051087
tt0068768,tt0064116
tt0068768,tt0070825
tt0068768,tt0059740
tt0068768,tt0044413
tt0043137,tt0049743
tt0043137,tt0044413
tt0043137,tt0041866
tt0043137,tt0050468
tt0043137,tt0051047
tt0043137,tt0044953
tt0043137,tt0059578
tt0043137,tt0051087
tt0043137,tt0064116
tt0043137,tt0047136
tt0043137,tt0040369
tt0043137,tt0059740
tt0060315,tt0068657
tt0060315,tt0064916
tt0060315,tt0041866
tt0060315,tt0050468
tt0060315,tt0061587
tt0060315,tt0043137
tt0060315,tt0076360
tt0060315,tt0059578
tt0060315,tt0061709
tt0060315,tt0061429
tt0060315,tt0064116
tt0060315,tt0061074
tt0063501,tt0068657
tt0063501,tt0064916
tt0063501,tt0063032
tt0063501,tt0061587
tt0063501,tt0043137
tt0063501,tt0063568
tt0063501,tt0060315
tt0063501,tt0044953
tt0063501,tt0059578
tt0063501,tt0061709
tt0063501,tt0061429
tt0063501,tt0064116
tt0059740,tt0065150
tt0059740,tt0069834
tt0059740,tt0068022
tt0059740,tt0044413
tt0059740,tt0050468
tt0059740,tt0041866
tt0059740,tt0068768
tt0059740,tt0065547
tt0059740,tt0060748
tt0059740,tt0059578
tt0059740,tt0043137
tt0059740,tt0070825
tt0050468,tt0050763
tt0050468,tt0064116
tt0050468,tt0044413
tt0050468,tt0041866
tt0050468,tt0051047
tt0050468,tt0067333
tt0050468,tt0046719
tt0050468,tt0044953
tt0050468,tt0059578
tt0050468,tt0051087
tt0050468,tt0043137
tt0050468,tt0040369
tt0061709,tt0068657
tt0061709,tt0064916
tt0061709,tt0074575
tt0061709,tt0063501
tt0061709,tt0063032
tt0061709,tt0062645
tt0061709,tt0063293
tt0061709,tt0060315
tt0061709,tt0064208
tt0061429,tt0068657
tt0061429,tt0064916
tt0061429,tt0044413
tt0061429,tt0063501
tt0061429,tt0061587
tt0061429,tt0050468
tt0061429,tt0060315
tt0061429,tt0076360
tt0061429,tt0059578
tt0061429,tt0061709
tt0061429,tt0064116
tt0061429,tt0063740
tt0044953,tt0049743
tt0044953,tt0053220
tt0044953,tt0044413
tt0044953,tt0050763
tt0044953,tt0050468
tt0044953,tt0055558
tt0044953,tt0059578
tt0044953,tt0051087
tt0044953,tt0043137
tt0044953,tt0047136
tt0044953,tt0040369
tt0044953,tt0041866
tt0064916,tt0068657
tt0064916,tt0067672
tt0064916,tt0063501
tt0064916,tt0066745
tt0064916,tt0061587
tt0064916,tt0063568
tt0064916,tt0066167
tt0064916,tt0062645
tt0064916,tt0076360
tt0064916,tt0059578
tt0064916,tt0061709
tt0064916,tt0064116
tt0040369,tt0049743
tt0040369,tt0069834
tt0040369,tt0064116
tt0040369,tt0041866
tt0040369,tt0065547
tt0040369,tt0050468
tt0040369,tt0055558
tt0040369,tt0044953
tt0040369,tt0059578
tt0040369,tt0043137
tt0040369,tt0070825
tt0040369,tt0059740
tt0047647,tt0061636
tt0047647,tt0047449
tt0047647,tt0043885
tt0047647,tt0081187
tt0047647,tt0056452
tt0047647,tt0043262
tt0047647,tt0046936
tt0047647,tt0063970
tt0047647,tt0069436
tt0047647,tt0058751
tt0047647,tt0059538
tt0047647,tt0276830
tt0069436,tt0061636
tt0069436,tt0060196
tt0069436,tt0043885
tt0069436,tt0081187
tt0069436,tt0046936
tt0069436,tt0067388
tt0069436,tt0063970
tt0069436,tt0047449
tt0069436,tt0047647
tt0069436,tt0059538
tt0069436,tt0061081
tt0069436,tt0276830
tt0067140,tt0061636
tt0067140,tt0050212
tt0067140,tt0066301
tt0067140,tt0060196
tt0067140,tt0065988
tt0067140,tt0059418
tt0067140,tt0069436
tt0067140,tt0047647
tt0067140,tt0099348
tt0067140,tt0052902
tt0067140,tt0065134
tt0067140,tt0054047
tt0054047,tt0049434
tt0054047,tt0060196
tt0054047,tt0049730
tt0054047,tt0102744
tt0054047,tt0065126
tt0054047,tt0105695
tt0054047,tt0064115
tt0054047,tt0056412
tt0054047,tt0040897
tt0054047,tt0066049
tt0054047,tt0099348
tt0054047,tt0056085
tt0099348,tt0095993
tt0099348,tt0049730
tt0099348,tt0102744
tt0099348,tt0065126
tt0099348,tt0064115
tt0099348,tt0054047
tt0099348,tt0104231
tt0099348,tt0066049
tt0099348,tt0409572
tt0099348,tt1403865
tt0099348,tt0162222
tt0099348,tt0096639
tt0065126,tt0056412
tt0065126,tt0049730
tt0065126,tt0102744
tt0065126,tt0064115
tt0065126,tt0054047
tt0065126,tt0096639
tt0065126,tt0068421
tt0065126,tt0040897
tt0065126,tt0066049
tt0065126,tt0075213
tt0065126,tt0099348
tt0065126,tt0056085
tt0049730,tt0049434
tt0049730,tt0056412
tt0049730,tt0038762
tt0049730,tt0102744
tt0049730,tt0065126
tt0049730,tt0064115
tt0049730,tt0054047
tt0049730,tt0096639
tt0049730,tt0066049
tt0049730,tt0075213
tt0049730,tt0099348
tt0049730,tt0056085
tt0061619,tt0386140
tt0061619,tt0114214
tt0061619,tt0060196
tt0061619,tt0040724
tt0061619,tt0054757
tt0061619,tt0082971
tt0061619,tt0901487
tt0061619,tt0047422
tt0061619,tt0072705
tt0061619,tt0040897
tt0061619,tt0062472
tt0061619,tt0058461
tt0040724,tt0065214
tt0040724,tt0114214
tt0040724,tt0054757
tt0040724,tt0901487
tt0040724,tt0047422
tt0040724,tt0072705
tt0040724,tt0061619
tt0040724,tt0060862
tt0040724,tt0040897
tt0040724,tt0051808
tt0040724,tt0058461
tt0040724,tt0032762
tt0055499,tt0063611
tt0055499,tt0044741
tt0055499,tt0077711
tt0055499,tt0091670
tt0055499,tt0064793
tt0055499,tt0057358
tt0055499,tt0060827
tt0055499,tt0054130
tt0055499,tt0051365
tt0055499,tt0050986
tt0055499,tt0057611
tt0055499,tt0055601
tt0086022,tt0063611
tt0086022,tt0077711
tt0086022,tt0091670
tt0086022,tt0055499
tt0086022,tt0087884
tt0086022,tt0057358
tt0086022,tt0060827
tt0086022,tt0054130
tt0086022,tt0047528
tt0086022,tt0057611
tt0086022,tt0055601
tt0086022,tt0053987
tt0064793,tt0063611
tt0064793,tt0086022
tt0064793,tt0077711
tt0064793,tt0091670
tt0064793,tt0057358
tt0064793,tt0056663
tt0064793,tt0055499
tt0064793,tt0060827
tt0064793,tt0051365
tt0064793,tt0050986
tt0064793,tt0057611
tt0064793,tt0047528
tt0044081,tt0061184
tt0044081,tt0032551
tt0044081,tt0073486
tt0044081,tt0067328
tt0044081,tt0095953
tt0044081,tt0031679
tt0044081,tt0064665
tt0044081,tt0048028
tt0044081,tt0079417
tt0044081,tt0051459
tt0044081,tt0042192
tt0044081,tt0047528
tt0012938,tt0022054
tt0012938,tt0012532
tt0012938,tt0019788
tt0012938,tt0020514
tt0012938,tt0029606
tt0012938,tt0037884
tt0012938,tt0022834
tt0012938,tt0061184
tt0012938,tt0012763
tt0012938,tt0023686
tt0012938,tt0039192
tt0012938,tt0042192
tt0051459,tt0061184
tt0051459,tt0012532
tt0051459,tt0073486
tt0051459,tt0029606
tt0051459,tt0022834
tt0051459,tt0031679
tt0051459,tt0056541
tt0051459,tt0044081
tt0051459,tt0048028
tt0051459,tt0058404
tt0051459,tt0012938
tt0051459,tt0042192
tt0033045,tt0050105
tt0033045,tt0042276
tt0033045,tt0027977
tt0033045,tt0046250
tt0033045,tt0050658
tt0033045,tt0047437
tt0033045,tt0041090
tt0033045,tt0054698
tt0033045,tt0098635
tt0033045,tt0032981
tt0033045,tt0033891
tt0033045,tt0119822
tt0362227,tt0098635
tt0362227,tt0276751
tt0362227,tt0817177
tt0362227,tt1187043
tt0362227,tt0401445
tt0362227,tt0832266
tt0362227,tt1022603
tt0362227,tt1041829
tt0362227,tt0301357
tt0362227,tt0314331
tt0362227,tt0108160
tt0362227,tt0119822
tt0765429,tt0117951
tt0765429,tt0094291
tt0765429,tt0101507
tt0765429,tt0120586
tt0765429,tt0317248
tt0765429,tt0307901
tt0765429,tt0111161
tt0765429,tt1235166
tt0765429,tt0128442
tt0765429,tt1212450
tt0765429,tt1117385
tt0765429,tt0993846
tt0101507,tt0117951
tt0101507,tt0480025
tt0101507,tt0120586
tt0101507,tt0317248
tt0101507,tt0307901
tt0101507,tt0111161
tt0101507,tt0072890
tt0101507,tt0106489
tt0101507,tt0128442
tt0101507,tt0765429
tt0101507,tt0107554
tt0101507,tt0993846
tt0307901,tt0117951
tt0307901,tt0094291
tt0307901,tt0120586
tt0307901,tt0317248
tt0307901,tt0480025
tt0307901,tt0087843
tt0307901,tt0072890
tt0307901,tt0106489
tt0307901,tt0128442
tt0307901,tt1212450
tt0307901,tt1235166
tt0307901,tt0765429
tt0106489,tt0117951
tt0106489,tt0094291
tt0106489,tt0101507
tt0106489,tt0120586
tt0106489,tt0317248
tt0106489,tt0307901
tt0106489,tt0087843
tt0106489,tt0072890
tt0106489,tt0128442
tt0106489,tt1212450
tt0106489,tt0070379
tt0106489,tt0765429
tt0243133,tt0117951
tt0243133,tt0094291
tt0243133,tt0120586
tt0243133,tt0317248
tt0243133,tt0307901
tt0243133,tt0087843
tt0243133,tt1313092
tt0243133,tt1235166
tt0243133,tt0106489
tt0243133,tt0070379
tt0243133,tt0480025
tt0243133,tt0765429
tt0084805,tt0053604
tt0084805,tt0061722
tt0084805,tt0093565
tt0084805,tt0276751
tt0084805,tt0054698
tt0084805,tt0096463
tt0084805,tt0095765
tt0084805,tt0119822
tt0084805,tt0098635
tt0084805,tt0091167
tt0084805,tt0301357
tt0084805,tt0069704
tt0250478,tt1067733
tt0250478,tt0345551
tt0250478,tt0228242
tt0250478,tt0061722
tt0250478,tt0138414
tt0250478,tt0276751
tt0250478,tt0107156
tt0250478,tt0091578
tt0250478,tt0119822
tt0250478,tt0283900
tt0250478,tt0115640
tt0250478,tt0301357
tt0115640,tt1067733
tt0115640,tt0250067
tt0115640,tt0345551
tt0115640,tt0250478
tt0115640,tt0061722
tt0115640,tt0138414
tt0115640,tt0276751
tt0115640,tt0107156
tt0115640,tt0110598
tt0115640,tt0091578
tt0115640,tt0096289
tt0115640,tt0301357
tt0069704,tt0047437
tt0069704,tt0053604
tt0069704,tt0061722
tt0069704,tt0084805
tt0069704,tt0046250
tt0069704,tt0083929
tt0069704,tt0075686
tt0069704,tt0054698
tt0069704,tt0119822
tt0069704,tt0098635
tt0069704,tt0098258
tt0069704,tt0079522
tt1022603,tt0333766
tt1022603,tt0061722
tt1022603,tt1091722
tt1022603,tt0817177
tt1022603,tt1176740
tt1022603,tt0364517
tt1022603,tt0832266
tt1022603,tt0301357
tt1022603,tt0314331
tt1022603,tt0460740
tt1022603,tt0119822
tt1022603,tt0362227
tt0119822,tt0333766
tt0119822,tt0095765
tt0119822,tt0375063
tt0119822,tt0061722
tt0119822,tt0314331
tt0119822,tt0276751
tt0119822,tt0401445
tt0119822,tt1022603
tt0119822,tt0301357
tt0119822,tt0098635
tt0119822,tt0086425
tt0119822,tt0362227
tt0086837,tt0381940
tt0086837,tt0346156
tt0086837,tt0284978
tt0086837,tt0206634
tt0086837,tt0448134
tt0086837,tt0120907
tt0086837,tt0062622
tt0086837,tt0063442
tt0086837,tt0066769
tt0086837,tt0118929
tt0086837,tt0118884
tt0086837,tt0114746
tt0069293,tt0414993
tt0069293,tt0338013
tt0069293,tt0017136
tt0069293,tt0111495
tt0069293,tt0053125
tt0069293,tt0088172
tt0069293,tt0206634
tt0069293,tt0125659
tt0069293,tt0079944
tt0069293,tt0062622
tt0069293,tt0058898
tt0069293,tt0307479
tt0063442,tt0079945
tt0063442,tt1318514
tt0063442,tt0086837
tt0063442,tt0206634
tt0063442,tt0049223
tt0063442,tt0069293
tt0063442,tt0080684
tt0063442,tt0062622
tt0063442,tt1182345
tt0063442,tt0060397
tt0063442,tt0088763
tt0063442,tt0114746
tt0079945,tt0295297
tt0079945,tt0216651
tt0079945,tt0086837
tt0079945,tt1201607
tt0079945,tt0086190
tt0079945,tt0079944
tt0079945,tt0062622
tt0079945,tt1054606
tt0079945,tt0063442
tt0079945,tt0087332
tt0079945,tt0089114
tt0079945,tt0111282
tt0049223,tt0051622
tt0049223,tt0054443
tt0049223,tt0246578
tt0049223,tt0084787
tt0049223,tt0070723
tt0049223,tt0062622
tt0049223,tt0272152
tt0049223,tt0089869
tt0049223,tt0063442
tt0049223,tt1182345
tt0049223,tt0066769
tt0049223,tt0118929
tt1182345,tt0246578
tt1182345,tt0070723
tt1182345,tt0289879
tt1182345,tt0480669
tt1182345,tt0945513
tt1182345,tt0050083
tt1182345,tt0286106
tt1182345,tt0272152
tt1182345,tt0089869
tt1182345,tt0066434
tt1182345,tt0118884
tt1182345,tt0307479
tt0060397,tt0051507
tt0060397,tt0055152
tt0060397,tt0058100
tt0060397,tt0076535
tt0060397,tt0054038
tt0060397,tt0080684
tt0060397,tt0063442
tt0060397,tt0086346
tt0060397,tt0055608
tt0060397,tt0088763
tt0060397,tt0060028
tt0060397,tt0075860
tt0075860,tt0017136
tt0075860,tt0436992
tt0075860,tt0092005
tt0075860,tt0088172
tt0075860,tt0083866
tt0075860,tt0089092
tt0075860,tt0945513
tt0075860,tt0046672
tt0075860,tt0212720
tt0075860,tt0067756
tt0075860,tt0162222
tt0075860,tt0080736
tt0257044,tt1392214
tt0257044,tt0119008
tt0257044,tt0106977
tt0257044,tt0106519
tt0257044,tt0840361
tt0257044,tt0110413
tt0257044,tt1127715
tt0257044,tt0139654
tt0257044,tt0450259
tt0257044,tt0369339
tt0257044,tt0454848
tt0257044,tt0117665
tt0419294,tt0842929
tt0419294,tt0765443
tt0419294,tt0477348
tt0419294,tt0064115
tt0419294,tt0421238
tt0419294,tt0452623
tt0419294,tt0393109
tt0419294,tt0407887
tt0419294,tt0327056
tt0419294,tt0071249
tt0419294,tt1260581
tt0419294,tt0099348
tt0421238,tt0381849
tt0421238,tt0117951
tt0421238,tt0317248
tt0421238,tt0480025
tt0421238,tt1313092
tt0421238,tt1235166
tt0421238,tt0105695
tt0421238,tt0064115
tt0421238,tt0307901
tt0421238,tt0072890
tt0421238,tt1403865
tt0421238,tt0113247
tt0036244,tt0381849
tt0036244,tt0044706
tt0036244,tt0042531
tt0036244,tt0038762
tt0036244,tt0040522
tt0036244,tt0061512
tt0036244,tt0421238
tt0036244,tt0064115
tt0036244,tt0057163
tt0036244,tt0046303
tt0036244,tt0072890
tt0036244,tt0075213
tt0071249,tt0116282
tt0071249,tt0419294
tt0071249,tt0106977
tt0071249,tt0068473
tt0071249,tt0477348
tt0071249,tt0075029
tt0071249,tt0064115
tt0071249,tt1127715
tt0071249,tt0086979
tt0071249,tt0100150
tt0071249,tt0099685
tt0071249,tt0257044
tt0102744,tt0095993
tt0102744,tt0068762
tt0102744,tt0065126
tt0102744,tt0105695
tt0102744,tt0064115
tt0102744,tt0054047
tt0102744,tt0099348
tt0102744,tt0104231
tt0102744,tt0040897
tt0102744,tt0066049
tt0102744,tt0096639
tt0102744,tt0056085
tt0381849,tt0328107
tt0381849,tt1051907
tt0381849,tt0936501
tt0381849,tt0372784
tt0381849,tt0285823
tt0381849,tt0421238
tt0381849,tt0064115
tt0381849,tt0450232
tt0381849,tt1156466
tt0381849,tt1555149
tt0381849,tt0800308
tt0381849,tt0079116
tt0047136,tt0049743
tt0047136,tt0053220
tt0047136,tt0043137
tt0047136,tt0044413
tt0047136,tt0041866
tt0047136,tt0051047
tt0047136,tt0044953
tt0047136,tt0059578
tt0047136,tt0051087
tt0047136,tt0064116
tt0047136,tt0040369
tt0047136,tt0059740
tt0051327,tt0057115
tt0051327,tt0080031
tt0051327,tt0070511
tt0051327,tt0062765
tt0051327,tt0080907
tt0109959,tt0109254
tt0109959,tt0172156
tt0109959,tt0120609
